nom_cientific;nom;mida_tronc;mida_escocell;x;y
Acer negundo;Negundo;50-80;sense;485081,8057;4645906,218
Acer negundo;Negundo;50-80;sense;483752,7805;4645202,375
Acer negundo;Negundo;80-120;sense;484196,2430;4649216,523
Acer negundo;Negundo;50-80;sense;483670,6819;4649031,080
Acer negundo;Negundo;50-80;sense;483745,0397;4645208,408
Acer negundo;Negundo;>120;sense;483170,6462;4648803,017
Acer negundo;Negundo;>120;sense;483208,6609;4648813,804
Acer negundo;Negundo;50-80;<40;485724,7294;4648123,231
Acer negundo;Negundo;50-80;sense;484747,6666;4645431,944
Acer negundo;Negundo;>120;sense;483161,8424;4648808,431
Acer negundo;Negundo;50-80;40-90;485289,2602;4646080,053
Acer negundo;Negundo;20-50;>90;482329,9582;4648351,946
Acer negundo;Negundo;50-80;>90;485634,9890;4646604,158
Acer negundo;Negundo;50-80;sense;485709,2529;4646672,915
Acer negundo;Negundo;20-50;>90;482416,2677;4648267,848
Acer negundo;Negundo;50-80;sense;484754,5612;4645412,448
Acer negundo;Negundo;50-80;>90;483760,8957;4649007,412
Acer negundo;Negundo;20-50;>90;485273,6556;4646068,693
Acer negundo;Negundo;50-80;>90;485268,2428;4646092,733
Acer negundo;Negundo;50-80;>90;485223,4803;4646070,478
Acer negundo;Negundo;80-120;escocell_corregut;484484,3238;4646925,004
Acer negundo;Negundo;50-80;sense;483820,9934;4649069,317
Acer negundo;Negundo;80-120;escocell_corregut;484360,5592;4646950,812
Acer negundo;Negundo;80-120;>90;483104,9205;4648467,432
Acer negundo;Negundo;50-80;>90;483096,6778;4648505,195
Acer negundo;Negundo;>120;escocell_corregut;484352,0633;4646947,581
Acer negundo;Negundo;50-80;sense;483599,9097;4645061,657
Acer negundo;Negundo;50-80;sense;483813,0408;4644864,066
Acer negundo;Negundo;20-50;sense;483776,0327;4644864,276
Acer negundo;Negundo;50-80;>90;485676,6105;4646560,358
Acer negundo;Negundo;>120;sense;483159,8832;4648815,621
Acer negundo;Negundo;50-80;sense;485780,5539;4646426,524
Acer negundo;Negundo;50-80;>90;485197,7041;4646060,042
Acer negundo;Negundo;50-80;>90;485346,6799;4646062,763
Acer negundo;Negundo;80-120;>90;484241,0840;4647028,274
Acer negundo;Negundo;80-120;sense;484244,2883;4646972,852
Acer negundo;Negundo;20-50;sense;483769,0212;4644927,502
Acer negundo;Negundo;80-120;escocell_corregut;484356,4907;4646949,376
Acer negundo;Negundo;80-120;>90;484081,3123;4649126,804
Acer negundo;Negundo;50-80;sense;484773,5812;4645410,784
Acer negundo;Negundo;50-80;sense;484799,5072;4645466,397
Acer negundo;Negundo;50-80;>90;485628,0845;4646600,058
Acer negundo;Negundo;>120;sense;484845,1645;4645710,129
Acer negundo;Negundo;50-80;sense;484788,0084;4645441,454
Acer negundo;Negundo;20-50;sense;487230,9369;4646650,021
Acer negundo;Negundo;20-50;sense;487229,0623;4646646,560
Acer negundo;Negundo;50-80;sense;485853,2174;4646160,231
Acer negundo;Negundo;50-80;sense;484770,0149;4645403,889
Acer negundo;Negundo;50-80;sense;485855,8396;4646149,742
Acer negundo;Negundo;50-80;sense;486155,3591;4648537,527
Acer negundo;Negundo;50-80;>90;483463,3900;4649057,341
Acer negundo;Negundo;20-50;>90;483049,4608;4648956,570
Acer negundo;Negundo;80-120;>90;483668,0771;4648938,221
Acer negundo;Negundo;20-50;sense;485854,7628;4646154,733
Acer negundo;Negundo;80-120;>90;483704,7302;4648945,695
Acer negundo;Negundo;50-80;sense;483577,7914;4645078,418
Acer negundo;Negundo;20-50;>90;483626,1086;4648929,457
Acer negundo;Negundo;20-50;>90;482346,9380;4648264,478
Acer negundo;Negundo;50-80;>90;482831,9928;4648559,251
Acer negundo;Negundo;50-80;>90;482569,1141;4648665,761
Acer negundo;Negundo;50-80;sense;485792,4893;4646455,304
Acer negundo;Negundo;50-80;>90;483075,0970;4649082,527
Acer negundo;Negundo;50-80;sense;485626,9723;4647225,577
Acer negundo;Negundo;50-80;>90;485250,5624;4646056,366
Acer negundo;Negundo;80-120;sense;484288,0749;4649068,689
Acer negundo;Negundo;50-80;sense;484243,1860;4649022,093
Acer negundo;Negundo;50-80;sense;483621,1095;4645047,192
Acer negundo;Negundo;50-80;>90;485659,8242;4646598,848
Acer negundo;Negundo;50-80;>90;485634,8721;4646657,670
Acer negundo;Negundo;20-50;>90;485674,6959;4646571,080
Acer negundo;Negundo;20-50;sense;485261,1312;4646195,785
Acer negundo;Negundo;80-120;>90;485677,3284;4646555,332
Acer negundo;Negundo;50-80;sense;485218,6983;4646208,251
Acer negundo;Negundo;50-80;>90;485674,2174;4646591,327
Acer negundo;Negundo;20-50;sense;483807,5176;4644905,910
Acer negundo;Negundo;50-80;>90;485398,0166;4646229,876
Acer negundo;Negundo;50-80;>90;483746,4854;4649084,047
Acer negundo;Negundo;50-80;>90;485338,0978;4646035,613
Acer negundo;Negundo;80-120;sense;485716,4269;4648058,733
Acer negundo;Negundo;80-120;>90;485415,3370;4646296,346
Acer negundo;Negundo;50-80;>90;485367,5891;4646128,141
Acer negundo;Negundo;50-80;>90;485366,1847;4646123,616
Acer negundo;Negundo;50-80;sense;485645,3588;4647219,896
Acer negundo;Negundo;80-120;sense;484250,7143;4646964,051
Acer negundo;Negundo;80-120;sense;484443,1627;4649147,547
Acer negundo;Negundo;50-80;sense;485862,2492;4646114,779
Acer negundo;Negundo;80-120;>90;485292,5101;4646109,833
Acer negundo;Negundo;50-80;>90;483654,8471;4649068,787
Acer negundo;Negundo;20-50;>90;483035,4774;4648890,762
Acer negundo;Negundo;50-80;40-90;483031,5930;4648859,578
Acer negundo;Negundo;50-80;>90;483049,2394;4649037,360
Acer negundo;Negundo;20-50;sense;487227,1877;4646643,099
Acer negundo;Negundo;20-50;>90;485258,9883;4646061,359
Acer negundo;Negundo;50-80;>90;483555,9019;4649161,348
Acer negundo;Negundo;20-50;>90;483551,0229;4649112,395
Acer negundo;Negundo;50-80;>90;483579,2063;4649107,330
Acer negundo;Negundo;80-120;>90;483446,1362;4649152,004
Acer negundo;Negundo;50-80;>90;483563,9009;4649054,990
Acer negundo;Negundo;50-80;>90;483587,2785;4649121,198
Acer negundo;Negundo;50-80;>90;483567,6412;4649059,375
Acer negundo;Negundo;50-80;>90;483563,8434;4649137,420
Acer negundo;Negundo;80-120;>90;483089,9986;4649022,234
Acer negundo;Negundo;50-80;>90;485363,9241;4646116,472
Acer negundo;Negundo;50-80;>90;483079,6017;4649015,165
Acer negundo;Negundo;50-80;>90;483256,3921;4649178,000
Acer negundo;Negundo;50-80;>90;483565,5621;4649141,215
Acer negundo;Negundo;50-80;>90;483569,3180;4649077,431
Acer negundo;Negundo;80-120;40-90;483646,4896;4649151,075
Acer negundo;Negundo;50-80;>90;483547,0048;4648993,985
Acer negundo;Negundo;50-80;40-90;483650,1589;4649154,146
Acer negundo;Negundo;50-80;40-90;483653,6212;4649157,645
Acer negundo;Negundo;80-120;40-90;483662,3470;4649167,890
Acer negundo;Negundo;50-80;>90;483747,7754;4649091,353
Acer negundo;Negundo;50-80;>90;483748,7112;4649097,147
Acer negundo;Negundo;50-80;>90;483494,0584;4648901,966
Acer negundo;Negundo;20-50;sense;484393,4715;4647086,345
Acer negundo;Negundo;20-50;>90;484006,9318;4649147,419
Acer negundo;Negundo;20-50;>90;484016,4339;4649146,220
Acer negundo;Negundo;80-120;>90;485375,3293;4648236,150
Acer negundo;Negundo;50-80;>90;483749,5446;4649103,336
Acer negundo;Negundo;50-80;>90;483570,2207;4649064,018
Acer negundo;Negundo;50-80;>90;483583,2208;4649114,071
Acer negundo;Negundo;50-80;>90;483563,6429;4649048,541
Acer negundo;Negundo;20-50;>90;483575,8561;4649099,591
Acer negundo;Negundo;50-80;>90;483204,0363;4648869,339
Acer negundo;Negundo;20-50;sense;483582,4281;4645013,324
Acer negundo;Negundo;>120;escocell_corregut;484364,6276;4646952,846
Acer negundo;Negundo;20-50;>90;485342,1548;4646047,159
Acer negundo;Negundo;20-50;>90;485298,4894;4646086,586
Acer negundo;Negundo;20-50;>90;483519,0721;4645146,336
Acer negundo;Negundo;50-80;sense;484793,8192;4645454,880
Acer negundo;Negundo;80-120;sense;484259,0961;4646964,889
Acer negundo;Negundo;50-80;sense;485847,1139;4646195,973
Acer negundo;Negundo;80-120;<40;484377,6256;4646175,977
Acer negundo;Negundo;80-120;>90;483084,3083;4649125,252
Acer negundo;Negundo;20-50;>90;482340,3955;4648269,254
Acer negundo;Negundo;50-80;>90;482304,5545;4648370,497
Acer negundo;Negundo;80-120;<40;484374,8293;4646167,680
Acer negundo;Negundo;80-120;<40;484382,7202;4646191,669
Acer negundo;Negundo;80-120;>90;483084,8632;4649131,578
Acer negundo;Negundo;50-80;sense;483029,5953;4648835,497
Acer negundo;Negundo;50-80;sense;483106,7756;4648547,005
Acer negundo;Negundo;20-50;sense;485609,7609;4647262,268
Acer negundo;Negundo;20-50;sense;484330,0867;4647054,382
Acer negundo;Negundo;20-50;>90;482354,4719;4648272,635
Acer negundo;Negundo;50-80;>90;482311,7750;4648464,008
Acer negundo;Negundo;50-80;>90;482856,2259;4648687,343
Acer negundo;Negundo;50-80;sense;482652,3505;4648634,306
Acer negundo;Negundo;20-50;sense;487251,9902;4646666,892
Acer negundo;Negundo;80-120;>90;485673,5951;4646580,414
Acer negundo;Negundo;50-80;>90;485634,3418;4646608,473
Acer negundo;Negundo;50-80;>90;483640,1415;4649061,255
Acer negundo;Negundo;20-50;>90;484045,0124;4649131,660
Acer negundo;Negundo;50-80;sense;484235,4654;4649004,738
Acer negundo;Negundo;50-80;sense;484231,7076;4649008,496
Acer negundo;Negundo;80-120;sense;484253,8445;4649024,689
Acer negundo;Negundo;80-120;>90;485740,9406;4646625,022
Acer negundo;Negundo;50-80;>90;485706,9100;4646607,937
Acer negundo;Negundo;50-80;sense;483111,8240;4648514,977
Acer negundo;Negundo;50-80;>90;485727,0362;4646650,997
Acer negundo;Negundo;50-80;>90;483100,1487;4648487,209
Acer negundo;Negundo;50-80;>90;485715,2408;4646692,512
Acer negundo;Negundo;50-80;sense;485227,6882;4646191,590
Acer negundo;Negundo;50-80;sense;485271,5594;4646173,489
Acer negundo;Negundo;80-120;>90;485708,1941;4646714,572
Acer negundo;Negundo;50-80;>90;485728,1085;4646646,708
Acer negundo;Negundo;20-50;sense;483592,3010;4645005,882
Acer negundo;Negundo;50-80;sense;483582,0773;4645074,821
Acer negundo;Negundo;50-80;sense;483552,7996;4645034,542
Acer negundo;Negundo;50-80;sense;484752,1837;4645419,343
Acer negundo;Negundo;50-80;>90;483074,6530;4649076,534
Acer negundo;Negundo;50-80;40-90;483029,4842;4648822,956
Acer negundo;Negundo;50-80;>90;483228,3988;4648868,654
Acer negundo;Negundo;50-80;sense;484154,4765;4649270,107
Acer negundo;Negundo;50-80;>90;482367,4501;4648270,904
Acer negundo;Negundo;20-50;sense;485787,7177;4646507,175
Acer negundo;Negundo;50-80;>90;482886,1435;4648695,608
Acer negundo;Negundo;80-120;sense;485123,5386;4648331,770
Acer negundo;Negundo;20-50;>90;484057,4977;4649130,581
Acer negundo;Negundo;20-50;>90;483053,9003;4649022,712
Acer negundo;Negundo;80-120;>90;483077,2056;4649094,290
Acer negundo;Negundo;20-50;sense;483667,6420;4645010,609
Acer negundo;Negundo;50-80;sense;483616,4409;4645049,335
Acer negundo;Negundo;50-80;>90;482363,7008;4648271,481
Acer negundo;Negundo;50-80;>90;482679,0728;4648578,687
Acer negundo;Negundo;50-80;>90;482383,8891;4648270,327
Acer negundo;Negundo;80-120;>90;484082,4231;4646833,020
Acer negundo;Negundo;50-80;sense;483748,3409;4645205,335
Acer negundo;Negundo;80-120;sense;485876,8173;4646666,893
Acer negundo;Negundo;50-80;>90;486197,2090;4648536,609
Acer negundo;Negundo;50-80;sense;484152,6428;4649264,402
Acer negundo;Negundo;80-120;sense;485852,9715;4646675,233
Acer negundo;Negundo;50-80;sense;484766,9241;4645397,232
Acer negundo;Negundo;50-80;sense;484779,7126;4645423,119
Acer negundo;Negundo;20-50;>90;483554,0354;4649118,142
Acer negundo;Negundo;50-80;>90;485679,9829;4647364,504
Acer negundo;Negundo;20-50;sense;487249,1062;4646664,441
Acer negundo;Negundo;20-50;sense;487238,5795;4646650,453
Acer negundo;Negundo;20-50;sense;487231,6577;4646621,902
Acer negundo;Negundo;20-50;>90;483556,3128;4649121,791
Acer negundo;Negundo;20-50;sense;487243,7703;4646594,071
Acer negundo;Negundo;20-50;sense;487244,7802;4646658,817
Acer negundo;Negundo;20-50;sense;487270,3033;4646634,159
Acer negundo;Negundo;20-50;sense;487255,1622;4646618,874
Acer negundo;Negundo;80-120;sense;484775,0279;4646861,434
Acer negundo;Negundo;80-120;sense;485870,5914;4646655,146
Acer negundo;Negundo;20-50;sense;487275,0620;4646644,541
Acer negundo;Negundo;20-50;sense;487261,6515;4646656,798
Acer negundo;Negundo;50-80;>90;482308,4338;4648460,585
Acer negundo;Negundo;50-80;>90;482336,0144;4648312,434
Acer negundo;Negundo;>120;sense;483164,4367;4648796,366
Acer negundo;Negundo;50-80;>90;482335,1492;4648318,202
Acer negundo;Negundo;50-80;>90;485635,7815;4646653,170
Acer negundo;Negundo;50-80;sense;485265,3264;4646177,685
Acer negundo;Negundo;50-80;>90;485690,7312;4646599,656
Acer negundo;Negundo;80-120;escocell_corregut;484490,8070;4646913,766
Acer negundo;Negundo;50-80;>90;485648,1784;4646603,725
Acer negundo;Negundo;80-120;escocell_corregut;484293,1851;4646950,445
Acer negundo;Negundo;>120;sense;483171,7443;4648797,647
Acer negundo;Negundo;50-80;sense;485278,8320;4646190,156
Acer negundo;Negundo;50-80;>90;482344,9547;4648288,208
Acer negundo;Negundo;50-80;>90;482878,6932;4648693,513
Acer negundo;Negundo;20-50;>90;483058,5823;4648670,981
Acer negundo;Negundo;80-120;>90;483993,6842;4646667,444
Acer negundo;Negundo;80-120;>90;483219,3851;4649027,067
Acer negundo;Negundo;50-80;>90;482765,5057;4648544,037
Acer negundo;Negundo;20-50;>90;483052,9763;4648686,476
Acer negundo;Negundo;80-120;>90;482658,1032;4648503,250
Acer negundo;Negundo;50-80;sense;484796,4435;4645460,769
Acer negundo;Negundo;20-50;sense;487246,6542;4646584,410
Acer negundo;Negundo;20-50;sense;487248,2405;4646597,099
Acer negundo;Negundo;20-50;sense;487261,6516;4646661,412
Acer negundo;Negundo;20-50;>90;483524,7461;4645154,697
Acer negundo;Negundo;50-80;>90;483530,6191;4645162,163
Acer negundo;Negundo;20-50;sense;487260,3536;4646639,782
Acer negundo;Negundo;50-80;sense;483778,9625;4645182,226
Acer negundo;Negundo;80-120;>90;485172,8082;4646050,989
Acer negundo;Negundo;50-80;sense;484485,9408;4649147,332
Acer negundo;Negundo;80-120;sense;485079,6456;4645974,357
Acer negundo;Negundo;>120;sense;484313,1038;4647151,290
Acer negundo;Negundo;20-50;sense;483648,5559;4644963,674
Acer negundo;Negundo;80-120;40-90;484248,5691;4646958,665
Acer negundo;Negundo;80-120;40-90;484245,4056;4646938,486
Acer negundo;Negundo;80-120;40-90;484237,7222;4646930,803
Acer negundo;Negundo;50-80;sense;484326,9658;4649115,613
Acer negundo;Negundo;20-50;sense;484378,6414;4649178,902
Acer negundo;Negundo;50-80;sense;484367,2885;4649172,247
Acer negundo;Negundo;80-120;sense;484384,3832;4649192,473
Acer negundo;Negundo;50-80;sense;485142,1123;4644996,712
Acer negundo;Negundo;80-120;sense;484238,0020;4646984,866
Acer negundo;Negundo;80-120;sense;484296,5608;4649080,380
Acer negundo;Negundo;20-50;sense;484293,2985;4649083,643
Acer negundo;Negundo;>120;sense;483806,6115;4645164,119
Acer negundo;Negundo;80-120;sense;483770,0834;4645189,625
Acer negundo;Negundo;20-50;sense;483614,9396;4644990,216
Acer negundo;Negundo;50-80;sense;483782,6052;4645180,063
Acer negundo;Negundo;20-50;sense;483619,8264;4644986,639
Acer negundo;Negundo;50-80;sense;483741,3970;4645210,571
Acer negundo;Negundo;80-120;sense;485079,3362;4645979,408
Acer negundo;Negundo;20-50;sense;483672,9192;4644956,639
Acer negundo;Negundo;50-80;sense;485080,5407;4645920,528
Acer negundo;Negundo;50-80;sense;485083,5938;4645884,458
Acer negundo;Negundo;20-50;sense;483678,2569;4644957,845
Acer negundo;Negundo;80-120;sense;484176,8527;4649268,937
Acer negundo;Negundo;20-50;sense;485083,4084;4645889,095
Acer negundo;Negundo;50-80;40-90;483140,7947;4649138,347
Acer negundo;Negundo;50-80;sense;483820,9076;4644876,787
Acer negundo;Negundo;50-80;sense;483819,2338;4644872,435
Acer negundo;Negundo;50-80;>90;483167,9803;4648871,555
Acer negundo;Negundo;50-80;>90;483174,3809;4648870,811
Acer negundo;Negundo;50-80;sense;485786,3099;4646435,666
Acer negundo;Negundo;50-80;>90;483379,8414;4648879,492
Acer negundo;Negundo;50-80;>90;483261,9383;4648869,212
Acer negundo;Negundo;50-80;>90;483113,4011;4648427,098
Acer negundo;Negundo;50-80;sense;483798,3120;4644912,438
Acer negundo;Negundo;50-80;>90;482794,1463;4648551,708
Acer negundo;Negundo;50-80;sense;483687,5408;4644993,312
Acer negundo;Negundo;20-50;sense;483663,3561;4645013,670
Acer negundo;Negundo;50-80;sense;483586,0570;4645073,061
Acer negundo;Negundo;50-80;sense;483612,6908;4645052,397
Acer negundo;Negundo;50-80;sense;483564,6351;4645028,028
Acer negundo;Negundo;50-80;sense;483547,5867;4645037,322
Acer negundo;Negundo;50-80;sense;483545,2610;4645060,738
Acer negundo;Negundo;20-50;sense;487267,2754;4646667,469
Acer negundo;Negundo;50-80;sense;483536,6194;4645053,513
Acer negundo;Negundo;20-50;sense;483801,1603;4645166,289
Acer negundo;Negundo;20-50;sense;483791,4843;4645173,005
Acer negundo;Negundo;50-80;>90;482363,4132;4648370,403
Acer negundo;Negundo;20-50;>90;482425,5299;4648329,473
Acer negundo;Negundo;50-80;sense;483533,9004;4645050,356
Acer negundo;Negundo;50-80;>90;482371,4885;4648376,171
Acer negundo;Negundo;20-50;>90;482405,0445;4648378,665
Acer negundo;Negundo;50-80;sense;483544,7019;4645040,207
Acer negundo;Negundo;20-50;>90;483074,7981;4649013,288
Acer negundo;Negundo;50-80;sense;483556,8975;4645075,740
Acer negundo;Negundo;50-80;>90;483290,9041;4649137,319
Acer negundo;Negundo;50-80;>90;483266,0851;4649207,078
Acer negundo;Negundo;50-80;40-90;483135,3569;4649139,013
Acer negundo;Negundo;50-80;sense;483558,5048;4645080,485
Acer negundo;Negundo;50-80;40-90;483125,5911;4649139,457
Acer negundo;Negundo;50-80;>90;483210,2756;4649027,197
Acer negundo;Negundo;50-80;>90;483118,2724;4649021,381
Acer negundo;Negundo;50-80;>90;483462,8784;4649153,619
Acer negundo;Negundo;50-80;>90;483476,2427;4649154,207
Acer negundo;Negundo;80-120;>90;483132,8205;4649018,325
Acer negundo;Negundo;50-80;>90;483528,9810;4649089,140
Acer negundo;Negundo;50-80;>90;483580,6669;4648963,933
Acer negundo;Negundo;50-80;>90;483689,6702;4649068,142
Acer negundo;Negundo;50-80;>90;483603,8831;4649063,631
Acer negundo;Negundo;50-80;sense;483604,7313;4645058,137
Acer negundo;Negundo;80-120;>90;483735,6501;4649066,705
Acer negundo;Negundo;80-120;>90;483592,0164;4648924,209
Acer negundo;Negundo;80-120;40-90;482316,6765;4648380,324
Acer negundo;Negundo;50-80;>90;483572,9287;4649003,916
Acer negundo;Negundo;50-80;>90;483680,1236;4649060,739
Acer negundo;Negundo;50-80;>90;482317,7892;4648470,191
Acer negundo;Negundo;50-80;>90;482575,2514;4648665,505
Acer negundo;Negundo;80-120;>90;482639,9471;4648494,812
Acer negundo;Negundo;20-50;>90;482636,7519;4648663,970
Acer negundo;Negundo;50-80;40-90;482309,2837;4648400,486
Acer negundo;Negundo;50-80;sense;485641,0298;4647258,611
Acer negundo;Negundo;50-80;>90;485320,8011;4646133,345
Acer negundo;Negundo;50-80;>90;485349,3436;4646168,048
Acer negundo;Negundo;80-120;>90;485351,8584;4646172,323
Acer negundo;Negundo;80-120;sense;484252,6699;4646950,221
Acer negundo;Negundo;50-80;sense;485686,1803;4648490,522
Acer negundo;Negundo;50-80;>90;485321,6859;4646089,084
Acer negundo;Negundo;80-120;sense;484247,6410;4646968,242
Acer negundo;Negundo;20-50;>90;485164,8869;4646065,323
Acer negundo;Negundo;20-50;sense;487243,2350;4646662,571
Acer negundo;Negundo;50-80;>90;485233,0363;4646074,375
Acer negundo;Negundo;80-120;sense;484258,7639;4649041,770
Acer negundo;Negundo;50-80;sense;484285,1941;4649072,924
Acer negundo;Negundo;50-80;sense;486147,0674;4648539,480
Acer negundo;Negundo;20-50;sense;486172,9087;4648534,721
Acer negundo;Negundo;50-80;>90;485272,2664;4646095,876
Acer negundo;Negundo;20-50;sense;483757,2200;4645198,960
Acer negundo;Negundo;50-80;>90;485245,7253;4646054,650
